Country/Region,Bm,DATE,Feature
Jordan,1.0,2020-03-20,Infection Rate
Jordan,1.0,2020-01-24,Infection Rate
Jordan,1.0,2020-02-23,Infection Rate
Jordan,1.0,2020-02-24,Infection Rate
Jordan,1.0,2020-03-14,Infection Rate
Jordan,1.0,2020-03-15,Infection Rate
Kazakhstan,2.0,2020-04-15,Infection Rate
Kazakhstan,1.0,2020-03-28,Infection Rate
Kazakhstan,1.0,2020-02-03,Infection Rate
Kazakhstan,2.0,2020-04-09,Infection Rate
Kazakhstan,2.0,2020-04-07,Infection Rate
Kazakhstan,1.0,2020-03-14,Infection Rate
Kazakhstan,1.0,2020-03-02,Infection Rate
Kazakhstan,1.0,2020-01-30,Infection Rate
Kazakhstan,1.0,2020-03-04,Infection Rate
Kazakhstan,1.0,2020-02-16,Infection Rate
Kazakhstan,1.0,2020-02-07,Infection Rate
Kazakhstan,2.0,2020-04-11,Infection Rate
Kazakhstan,1.0,2020-02-15,Infection Rate
Kazakhstan,1.0,2020-02-25,Infection Rate
Kazakhstan,1.0,2020-01-28,Infection Rate
Kazakhstan,1.0,2020-01-22,Infection Rate
Kazakhstan,1.0,2020-02-01,Infection Rate
Kazakhstan,1.0,2020-02-05,Infection Rate
Kazakhstan,1.0,2020-02-09,Infection Rate
Kazakhstan,1.0,2020-03-31,Infection Rate
Kazakhstan,2.0,2020-04-13,Infection Rate
Kazakhstan,1.0,2020-03-23,Infection Rate
Kazakhstan,1.0,2020-01-23,Infection Rate
Kazakhstan,1.0,2020-04-05,Infection Rate
Kazakhstan,1.0,2020-02-04,Infection Rate
Kazakhstan,1.0,2020-03-07,Infection Rate
Kazakhstan,1.0,2020-01-25,Infection Rate
Kazakhstan,1.0,2020-02-10,Infection Rate
Kazakhstan,1.0,2020-01-26,Infection Rate
Kazakhstan,1.0,2020-02-18,Infection Rate
Kazakhstan,1.0,2020-03-25,Infection Rate
Kazakhstan,1.0,2020-03-16,Infection Rate
Kazakhstan,1.0,2020-04-03,Infection Rate
Kazakhstan,1.0,2020-03-27,Infection Rate
Kazakhstan,1.0,2020-03-09,Infection Rate
Kazakhstan,1.0,2020-01-29,Infection Rate
Kazakhstan,1.0,2020-02-23,Infection Rate
Kazakhstan,1.0,2020-03-11,Infection Rate
Kazakhstan,1.0,2020-03-30,Infection Rate
Kazakhstan,1.0,2020-02-06,Infection Rate
Kazakhstan,1.0,2020-01-31,Infection Rate
Kazakhstan,1.0,2020-02-20,Infection Rate
Kazakhstan,1.0,2020-03-26,Infection Rate
Kazakhstan,1.0,2020-03-06,Infection Rate
Kazakhstan,1.0,2020-03-20,Infection Rate
Kazakhstan,1.0,2020-02-26,Infection Rate
Kazakhstan,1.0,2020-02-27,Infection Rate
Kazakhstan,1.0,2020-02-28,Infection Rate
Kazakhstan,1.0,2020-02-14,Infection Rate
Kazakhstan,1.0,2020-01-27,Infection Rate
Kazakhstan,1.0,2020-03-05,Infection Rate
Kazakhstan,1.0,2020-02-21,Infection Rate
Kazakhstan,1.0,2020-03-29,Infection Rate
Kazakhstan,1.0,2020-03-08,Infection Rate
Kazakhstan,1.0,2020-03-03,Infection Rate
Kazakhstan,1.0,2020-04-04,Infection Rate
Kazakhstan,1.0,2020-03-13,Infection Rate
Kazakhstan,1.0,2020-03-12,Infection Rate
Kazakhstan,2.0,2020-04-10,Infection Rate
Kazakhstan,1.0,2020-02-17,Infection Rate
Kazakhstan,1.0,2020-01-24,Infection Rate
Kazakhstan,2.0,2020-04-14,Infection Rate
Kazakhstan,1.0,2020-02-13,Infection Rate
Kazakhstan,1.0,2020-03-21,Infection Rate
Kazakhstan,1.0,2020-02-29,Infection Rate
Kazakhstan,2.0,2020-04-12,Infection Rate
Kazakhstan,1.0,2020-03-19,Infection Rate
Kazakhstan,1.0,2020-03-18,Infection Rate
Kazakhstan,1.0,2020-03-24,Infection Rate
Kazakhstan,1.0,2020-02-22,Infection Rate
Kazakhstan,1.0,2020-02-08,Infection Rate
Kazakhstan,1.0,2020-03-15,Infection Rate
Kazakhstan,1.0,2020-03-17,Infection Rate
Kazakhstan,1.0,2020-02-11,Infection Rate
Kazakhstan,1.0,2020-02-12,Infection Rate
Kazakhstan,1.0,2020-03-01,Infection Rate
Kazakhstan,1.0,2020-03-10,Infection Rate
Kazakhstan,1.0,2020-02-02,Infection Rate
Kazakhstan,1.0,2020-02-19,Infection Rate
Kazakhstan,2.0,2020-04-08,Infection Rate
Kazakhstan,1.0,2020-04-02,Infection Rate
Kazakhstan,2.0,2020-04-06,Infection Rate
Kazakhstan,1.0,2020-03-22,Infection Rate
Kazakhstan,1.0,2020-02-24,Infection Rate
Kazakhstan,1.0,2020-04-01,Infection Rate
Kenya,1.0,2020-02-10,Infection Rate
Kenya,1.0,2020-02-09,Infection Rate
Kenya,1.0,2020-02-02,Infection Rate
Kenya,1.0,2020-03-11,Infection Rate
Kenya,1.0,2020-01-22,Infection Rate
Kenya,1.0,2020-02-08,Infection Rate
Kenya,1.0,2020-01-25,Infection Rate
Kenya,1.0,2020-04-07,Infection Rate
Kenya,1.0,2020-02-27,Infection Rate
Kenya,1.0,2020-03-24,Infection Rate
Kenya,1.0,2020-02-20,Infection Rate
Kenya,1.0,2020-02-03,Infection Rate
Kenya,1.0,2020-03-14,Infection Rate
Kenya,1.0,2020-03-13,Infection Rate
Kenya,1.0,2020-02-06,Infection Rate
Kenya,1.0,2020-04-08,Infection Rate
Kenya,1.0,2020-02-17,Infection Rate
Kenya,1.0,2020-04-02,Infection Rate
Kenya,1.0,2020-02-01,Infection Rate
Kenya,1.0,2020-02-11,Infection Rate
Kenya,1.0,2020-04-05,Infection Rate
Kenya,1.0,2020-02-18,Infection Rate
Kenya,1.0,2020-03-25,Infection Rate
Kenya,1.0,2020-01-26,Infection Rate
Kenya,1.0,2020-02-12,Infection Rate
Kenya,1.0,2020-03-27,Infection Rate
Kenya,1.0,2020-03-30,Infection Rate
Kenya,1.0,2020-03-04,Infection Rate
Kenya,1.0,2020-03-26,Infection Rate
Kenya,1.0,2020-02-15,Infection Rate
Kenya,1.0,2020-02-05,Infection Rate
Kenya,1.0,2020-04-03,Infection Rate
Kenya,1.0,2020-02-28,Infection Rate
Kenya,1.0,2020-01-24,Infection Rate
Kenya,1.0,2020-02-04,Infection Rate
Kenya,1.0,2020-01-29,Infection Rate
Kenya,1.0,2020-03-10,Infection Rate
Kenya,1.0,2020-04-10,Infection Rate
Kenya,1.0,2020-03-23,Infection Rate
Kenya,1.0,2020-03-17,Infection Rate
Kenya,1.0,2020-03-01,Infection Rate
Kenya,1.0,2020-04-04,Infection Rate
Kenya,1.0,2020-01-27,Infection Rate
Kenya,1.0,2020-01-23,Infection Rate
Kenya,1.0,2020-02-13,Infection Rate
Kenya,1.0,2020-04-13,Infection Rate
Kenya,1.0,2020-02-16,Infection Rate
Kenya,1.0,2020-04-12,Infection Rate
Kenya,1.0,2020-04-09,Infection Rate
Kenya,1.0,2020-03-06,Infection Rate
Kenya,1.0,2020-02-19,Infection Rate
Kenya,1.0,2020-03-20,Infection Rate
Kenya,1.0,2020-03-22,Infection Rate
Kenya,1.0,2020-03-18,Infection Rate
Kenya,1.0,2020-03-28,Infection Rate
Kenya,1.0,2020-04-06,Infection Rate
Kenya,1.0,2020-03-03,Infection Rate
Kenya,1.0,2020-02-26,Infection Rate
Kenya,1.0,2020-03-08,Infection Rate
Kenya,1.0,2020-04-15,Infection Rate
Kenya,1.0,2020-03-12,Infection Rate
Kenya,1.0,2020-02-07,Infection Rate
Kenya,1.0,2020-02-23,Infection Rate
Kenya,1.0,2020-02-21,Infection Rate
Kenya,1.0,2020-03-31,Infection Rate
Kenya,1.0,2020-01-31,Infection Rate
Kenya,1.0,2020-04-01,Infection Rate
Kenya,1.0,2020-01-28,Infection Rate
Kenya,1.0,2020-02-22,Infection Rate
Kenya,1.0,2020-03-29,Infection Rate
Kenya,1.0,2020-02-24,Infection Rate
Kenya,1.0,2020-03-07,Infection Rate
Kenya,1.0,2020-03-16,Infection Rate
Kenya,1.0,2020-03-09,Infection Rate
Kenya,1.0,2020-01-30,Infection Rate
Kenya,1.0,2020-03-19,Infection Rate
Kenya,1.0,2020-02-29,Infection Rate
Kenya,1.0,2020-03-05,Infection Rate
Kenya,1.0,2020-04-11,Infection Rate
Kenya,1.0,2020-03-21,Infection Rate
Kenya,1.0,2020-03-02,Infection Rate
Kenya,1.0,2020-02-14,Infection Rate
Kenya,1.0,2020-03-15,Infection Rate
Kenya,1.0,2020-04-14,Infection Rate
Kenya,1.0,2020-02-25,Infection Rate
Kosovo,2.0,2020-04-15,Infection Rate
Kosovo,1.0,2020-03-03,Infection Rate
Kosovo,2.0,2020-03-29,Infection Rate
Kosovo,1.0,2020-01-31,Infection Rate
Kosovo,1.0,2020-02-11,Infection Rate
Kosovo,1.0,2020-01-25,Infection Rate
Kosovo,1.0,2020-03-11,Infection Rate
Kosovo,1.0,2020-02-02,Infection Rate
Kosovo,1.0,2020-03-04,Infection Rate
Kosovo,2.0,2020-04-04,Infection Rate
Kosovo,1.0,2020-01-30,Infection Rate
Kosovo,1.0,2020-03-08,Infection Rate
Kosovo,1.0,2020-03-18,Infection Rate
Kosovo,2.0,2020-03-26,Infection Rate
Kosovo,2.0,2020-04-10,Infection Rate
Kosovo,1.0,2020-03-10,Infection Rate
Kosovo,1.0,2020-01-24,Infection Rate
Kosovo,1.0,2020-01-26,Infection Rate
Kosovo,2.0,2020-04-01,Infection Rate
Kosovo,1.0,2020-01-23,Infection Rate
Kosovo,1.0,2020-02-23,Infection Rate
Kosovo,1.0,2020-02-12,Infection Rate
Kosovo,1.0,2020-03-06,Infection Rate
Kosovo,1.0,2020-01-29,Infection Rate
Kosovo,1.0,2020-03-16,Infection Rate
Kosovo,1.0,2020-02-17,Infection Rate
Kosovo,1.0,2020-03-01,Infection Rate
Kosovo,2.0,2020-03-30,Infection Rate
Kosovo,2.0,2020-04-08,Infection Rate
Kosovo,1.0,2020-03-12,Infection Rate
Kosovo,1.0,2020-03-21,Infection Rate
Kosovo,1.0,2020-02-15,Infection Rate
Kosovo,2.0,2020-04-05,Infection Rate
Kosovo,1.0,2020-02-29,Infection Rate
Kosovo,1.0,2020-02-25,Infection Rate
Kosovo,1.0,2020-03-13,Infection Rate
Kosovo,2.0,2020-03-31,Infection Rate
Kosovo,1.0,2020-02-14,Infection Rate
Kosovo,1.0,2020-03-05,Infection Rate
Kosovo,1.0,2020-03-22,Infection Rate
Kosovo,1.0,2020-03-15,Infection Rate
Kosovo,1.0,2020-02-04,Infection Rate
Kosovo,1.0,2020-03-07,Infection Rate
Kosovo,1.0,2020-02-18,Infection Rate
Kosovo,1.0,2020-02-13,Infection Rate
Kosovo,2.0,2020-04-11,Infection Rate
Kosovo,1.0,2020-01-28,Infection Rate
Kosovo,1.0,2020-02-19,Infection Rate
Kosovo,1.0,2020-02-08,Infection Rate
Kosovo,2.0,2020-04-02,Infection Rate
Kosovo,1.0,2020-02-16,Infection Rate
Kosovo,1.0,2020-02-22,Infection Rate
Kosovo,1.0,2020-02-01,Infection Rate
Kosovo,2.0,2020-04-03,Infection Rate
Kosovo,1.0,2020-02-06,Infection Rate
Kosovo,1.0,2020-03-19,Infection Rate
Kosovo,1.0,2020-03-17,Infection Rate
Kosovo,1.0,2020-01-27,Infection Rate
Kosovo,2.0,2020-04-14,Infection Rate
Kosovo,1.0,2020-02-26,Infection Rate
Kosovo,1.0,2020-01-22,Infection Rate
Kosovo,1.0,2020-02-20,Infection Rate
Kosovo,1.0,2020-03-20,Infection Rate
Kosovo,1.0,2020-02-21,Infection Rate
Kosovo,1.0,2020-03-02,Infection Rate
Kosovo,1.0,2020-02-05,Infection Rate
Kosovo,2.0,2020-03-28,Infection Rate
Kosovo,1.0,2020-03-09,Infection Rate
Kosovo,1.0,2020-02-10,Infection Rate
Kosovo,2.0,2020-04-13,Infection Rate
Kosovo,2.0,2020-04-06,Infection Rate
Kosovo,1.0,2020-02-28,Infection Rate
Kosovo,2.0,2020-04-07,Infection Rate
Kosovo,2.0,2020-04-09,Infection Rate
Kosovo,1.0,2020-02-03,Infection Rate
Kosovo,1.0,2020-02-27,Infection Rate
Kosovo,1.0,2020-02-09,Infection Rate
Kosovo,1.0,2020-02-07,Infection Rate
Kosovo,2.0,2020-04-12,Infection Rate
Kosovo,2.0,2020-03-27,Infection Rate
Kosovo,1.0,2020-02-24,Infection Rate
Kosovo,1.0,2020-03-14,Infection Rate
Kuwait,2.0,2020-04-14,Infection Rate
Kuwait,2.0,2020-04-15,Infection Rate
Kuwait,1.0,2020-02-09,Infection Rate
Kuwait,2.0,2020-04-13,Infection Rate
Kuwait,2.0,2020-04-05,Infection Rate
Kuwait,2.0,2020-04-12,Infection Rate
Kuwait,1.0,2020-02-10,Infection Rate
Kuwait,2.0,2020-04-11,Infection Rate
Kuwait,1.0,2020-01-27,Infection Rate
Kuwait,2.0,2020-04-10,Infection Rate
Kuwait,1.0,2020-02-19,Infection Rate
Kuwait,1.0,2020-03-08,Infection Rate
Kuwait,2.0,2020-04-09,Infection Rate
Kuwait,1.0,2020-02-23,Infection Rate
Kuwait,1.0,2020-01-26,Infection Rate
Kuwait,1.0,2020-01-31,Infection Rate
Kuwait,1.0,2020-02-03,Infection Rate
Kuwait,1.0,2020-01-24,Infection Rate
Kuwait,2.0,2020-04-06,Infection Rate
Kuwait,1.0,2020-03-17,Infection Rate
Kuwait,2.0,2020-03-31,Infection Rate
Kuwait,1.0,2020-02-08,Infection Rate
Kuwait,2.0,2020-03-30,Infection Rate
Kuwait,1.0,2020-03-09,Infection Rate
Kuwait,1.0,2020-02-20,Infection Rate
Kuwait,1.0,2020-02-17,Infection Rate
Kuwait,2.0,2020-04-03,Infection Rate
Kuwait,1.0,2020-02-14,Infection Rate
Kuwait,1.0,2020-01-30,Infection Rate
Kuwait,1.0,2020-03-04,Infection Rate
Kuwait,1.0,2020-02-24,Infection Rate
Kuwait,1.0,2020-02-13,Infection Rate
Kuwait,1.0,2020-03-02,Infection Rate
Kuwait,1.0,2020-02-25,Infection Rate
Kuwait,1.0,2020-03-06,Infection Rate
Kuwait,1.0,2020-03-03,Infection Rate
Kuwait,1.0,2020-02-18,Infection Rate
Kuwait,1.0,2020-02-29,Infection Rate
Kuwait,1.0,2020-02-16,Infection Rate
Kuwait,2.0,2020-04-08,Infection Rate
Kuwait,1.0,2020-01-29,Infection Rate
Kuwait,1.0,2020-03-14,Infection Rate
Kuwait,1.0,2020-02-07,Infection Rate
Kuwait,1.0,2020-03-05,Infection Rate
Kuwait,1.0,2020-02-06,Infection Rate
Kuwait,1.0,2020-02-27,Infection Rate
Kuwait,1.0,2020-02-05,Infection Rate
Kuwait,1.0,2020-01-25,Infection Rate
Kuwait,2.0,2020-03-24,Infection Rate
Kuwait,1.0,2020-03-15,Infection Rate
Kuwait,2.0,2020-03-28,Infection Rate
Kuwait,1.0,2020-03-11,Infection Rate
Kuwait,1.0,2020-01-23,Infection Rate
Kuwait,1.0,2020-03-13,Infection Rate
Kuwait,1.0,2020-02-15,Infection Rate
Kuwait,2.0,2020-03-22,Infection Rate
Kuwait,1.0,2020-02-12,Infection Rate
Kuwait,2.0,2020-04-01,Infection Rate
Kuwait,1.0,2020-03-10,Infection Rate
Kuwait,1.0,2020-03-12,Infection Rate
Kuwait,2.0,2020-03-19,Infection Rate
Kuwait,1.0,2020-02-22,Infection Rate
Kuwait,2.0,2020-03-21,Infection Rate
Kuwait,2.0,2020-03-26,Infection Rate
Kuwait,2.0,2020-04-07,Infection Rate
Kuwait,2.0,2020-04-02,Infection Rate
Kuwait,1.0,2020-03-16,Infection Rate
Kuwait,1.0,2020-01-28,Infection Rate
Kuwait,1.0,2020-02-04,Infection Rate
Kuwait,2.0,2020-03-20,Infection Rate
Kuwait,1.0,2020-02-02,Infection Rate
Kuwait,1.0,2020-02-01,Infection Rate
Kuwait,1.0,2020-03-07,Infection Rate
Kuwait,1.0,2020-01-22,Infection Rate
Kuwait,1.0,2020-02-21,Infection Rate
Kuwait,1.0,2020-02-11,Infection Rate
Kuwait,2.0,2020-03-29,Infection Rate
Kuwait,1.0,2020-03-01,Infection Rate
Kuwait,2.0,2020-04-04,Infection Rate
Kuwait,2.0,2020-03-23,Infection Rate
Kuwait,2.0,2020-03-27,Infection Rate
Kuwait,2.0,2020-03-25,Infection Rate
Kuwait,2.0,2020-03-18,Infection Rate
Kuwait,1.0,2020-02-28,Infection Rate
Kuwait,1.0,2020-02-26,Infection Rate
Kyrgyzstan,2.0,2020-04-15,Infection Rate
Kyrgyzstan,2.0,2020-04-13,Infection Rate
Kyrgyzstan,1.0,2020-02-07,Infection Rate
Kyrgyzstan,1.0,2020-01-27,Infection Rate
Kyrgyzstan,1.0,2020-04-05,Infection Rate
Kyrgyzstan,1.0,2020-02-21,Infection Rate
Kyrgyzstan,1.0,2020-01-26,Infection Rate
Kyrgyzstan,1.0,2020-01-29,Infection Rate
Kyrgyzstan,1.0,2020-02-20,Infection Rate
Kyrgyzstan,2.0,2020-04-09,Infection Rate
Kyrgyzstan,1.0,2020-04-06,Infection Rate
Kyrgyzstan,2.0,2020-04-14,Infection Rate
Kyrgyzstan,1.0,2020-02-02,Infection Rate
Kyrgyzstan,1.0,2020-02-05,Infection Rate
Kyrgyzstan,1.0,2020-04-07,Infection Rate
Kyrgyzstan,1.0,2020-03-01,Infection Rate
Kyrgyzstan,2.0,2020-04-08,Infection Rate
Kyrgyzstan,1.0,2020-02-14,Infection Rate
Kyrgyzstan,1.0,2020-03-24,Infection Rate
Kyrgyzstan,2.0,2020-04-11,Infection Rate
Kyrgyzstan,2.0,2020-04-12,Infection Rate
Kyrgyzstan,1.0,2020-04-03,Infection Rate
Kyrgyzstan,1.0,2020-02-09,Infection Rate
Kyrgyzstan,1.0,2020-02-10,Infection Rate
Kyrgyzstan,1.0,2020-03-07,Infection Rate
Kyrgyzstan,1.0,2020-03-22,Infection Rate
Kyrgyzstan,1.0,2020-03-31,Infection Rate
Kyrgyzstan,1.0,2020-04-02,Infection Rate
Kyrgyzstan,1.0,2020-02-18,Infection Rate
Kyrgyzstan,1.0,2020-01-31,Infection Rate
Kyrgyzstan,1.0,2020-02-26,Infection Rate
Kyrgyzstan,1.0,2020-02-23,Infection Rate
Kyrgyzstan,1.0,2020-03-12,Infection Rate
Kyrgyzstan,1.0,2020-02-16,Infection Rate
Kyrgyzstan,1.0,2020-03-29,Infection Rate
Kyrgyzstan,1.0,2020-02-11,Infection Rate
Kyrgyzstan,2.0,2020-04-10,Infection Rate
Kyrgyzstan,1.0,2020-03-28,Infection Rate
Kyrgyzstan,1.0,2020-02-17,Infection Rate
Kyrgyzstan,1.0,2020-02-12,Infection Rate
Kyrgyzstan,1.0,2020-02-22,Infection Rate
Kyrgyzstan,1.0,2020-03-09,Infection Rate
Kyrgyzstan,1.0,2020-02-13,Infection Rate
Kyrgyzstan,1.0,2020-02-08,Infection Rate
Kyrgyzstan,1.0,2020-02-27,Infection Rate
Kyrgyzstan,1.0,2020-03-11,Infection Rate
Kyrgyzstan,1.0,2020-03-25,Infection Rate
Kyrgyzstan,1.0,2020-04-01,Infection Rate
Kyrgyzstan,1.0,2020-03-20,Infection Rate
Kyrgyzstan,1.0,2020-03-15,Infection Rate
Kyrgyzstan,1.0,2020-01-25,Infection Rate
Kyrgyzstan,1.0,2020-03-08,Infection Rate
Kyrgyzstan,1.0,2020-03-14,Infection Rate
Kyrgyzstan,1.0,2020-03-02,Infection Rate
Kyrgyzstan,1.0,2020-03-26,Infection Rate
Kyrgyzstan,1.0,2020-03-23,Infection Rate
Kyrgyzstan,1.0,2020-03-19,Infection Rate
Kyrgyzstan,1.0,2020-01-24,Infection Rate
Kyrgyzstan,1.0,2020-01-28,Infection Rate
Kyrgyzstan,1.0,2020-04-04,Infection Rate
Kyrgyzstan,1.0,2020-01-22,Infection Rate
Kyrgyzstan,1.0,2020-02-19,Infection Rate
Kyrgyzstan,1.0,2020-01-23,Infection Rate
Kyrgyzstan,1.0,2020-03-30,Infection Rate
Kyrgyzstan,1.0,2020-02-15,Infection Rate
Kyrgyzstan,1.0,2020-03-27,Infection Rate
Kyrgyzstan,1.0,2020-03-13,Infection Rate
Kyrgyzstan,1.0,2020-02-25,Infection Rate
Kyrgyzstan,1.0,2020-03-03,Infection Rate
Kyrgyzstan,1.0,2020-03-05,Infection Rate
Kyrgyzstan,1.0,2020-03-04,Infection Rate
Kyrgyzstan,1.0,2020-02-29,Infection Rate
Kyrgyzstan,1.0,2020-02-28,Infection Rate
Kyrgyzstan,1.0,2020-02-06,Infection Rate
Kyrgyzstan,1.0,2020-03-17,Infection Rate
Kyrgyzstan,1.0,2020-01-30,Infection Rate
Kyrgyzstan,1.0,2020-02-01,Infection Rate
Kyrgyzstan,1.0,2020-03-06,Infection Rate
Kyrgyzstan,1.0,2020-02-03,Infection Rate
Kyrgyzstan,1.0,2020-03-16,Infection Rate
Kyrgyzstan,1.0,2020-02-24,Infection Rate
Kyrgyzstan,1.0,2020-03-10,Infection Rate
Kyrgyzstan,1.0,2020-02-04,Infection Rate
Kyrgyzstan,1.0,2020-03-21,Infection Rate
Kyrgyzstan,1.0,2020-03-18,Infection Rate
Laos,1.0,2020-04-06,Infection Rate
Laos,1.0,2020-03-25,Infection Rate
Laos,1.0,2020-04-11,Infection Rate
Laos,1.0,2020-04-04,Infection Rate
Laos,1.0,2020-04-02,Infection Rate
Laos,1.0,2020-04-15,Infection Rate
Laos,1.0,2020-04-01,Infection Rate
Laos,1.0,2020-04-09,Infection Rate
Laos,1.0,2020-03-29,Infection Rate
Laos,1.0,2020-03-24,Infection Rate
Laos,1.0,2020-04-03,Infection Rate
Laos,1.0,2020-03-31,Infection Rate
Laos,1.0,2020-03-26,Infection Rate
Laos,1.0,2020-03-30,Infection Rate
Laos,1.0,2020-04-05,Infection Rate
Laos,1.0,2020-03-27,Infection Rate
Laos,1.0,2020-04-07,Infection Rate
Laos,1.0,2020-04-13,Infection Rate
Laos,1.0,2020-04-12,Infection Rate
Laos,1.0,2020-04-10,Infection Rate
Laos,1.0,2020-04-14,Infection Rate
Laos,1.0,2020-04-08,Infection Rate
Laos,1.0,2020-03-28,Infection Rate
Latvia,2.0,2020-03-23,Infection Rate
Latvia,2.0,2020-04-08,Infection Rate
Latvia,1.0,2020-02-01,Infection Rate
Latvia,1.0,2020-02-12,Infection Rate
Latvia,1.0,2020-02-02,Infection Rate
Latvia,2.0,2020-04-12,Infection Rate
Latvia,2.0,2020-04-15,Infection Rate
Latvia,1.0,2020-03-16,Infection Rate
Latvia,1.0,2020-02-04,Infection Rate
Latvia,1.0,2020-03-15,Infection Rate
Latvia,1.0,2020-03-07,Infection Rate
Latvia,1.0,2020-02-08,Infection Rate
Latvia,2.0,2020-03-27,Infection Rate
Latvia,1.0,2020-03-03,Infection Rate
Latvia,2.0,2020-04-05,Infection Rate
Latvia,1.0,2020-03-05,Infection Rate
Latvia,1.0,2020-03-04,Infection Rate
Latvia,1.0,2020-03-12,Infection Rate
Latvia,1.0,2020-02-17,Infection Rate
Latvia,2.0,2020-03-25,Infection Rate
Latvia,1.0,2020-02-09,Infection Rate
Latvia,1.0,2020-02-16,Infection Rate
Latvia,1.0,2020-02-15,Infection Rate
Latvia,1.0,2020-03-02,Infection Rate
Latvia,1.0,2020-03-01,Infection Rate
Latvia,2.0,2020-04-11,Infection Rate
Latvia,2.0,2020-04-02,Infection Rate
Latvia,1.0,2020-02-24,Infection Rate
Latvia,2.0,2020-03-18,Infection Rate
Latvia,2.0,2020-04-01,Infection Rate
Latvia,2.0,2020-04-14,Infection Rate
Latvia,1.0,2020-02-10,Infection Rate
Latvia,1.0,2020-02-27,Infection Rate
Latvia,1.0,2020-01-28,Infection Rate
Latvia,2.0,2020-03-20,Infection Rate
Latvia,1.0,2020-01-25,Infection Rate
Latvia,1.0,2020-01-30,Infection Rate
Latvia,1.0,2020-02-11,Infection Rate
Latvia,1.0,2020-02-19,Infection Rate
Latvia,2.0,2020-03-31,Infection Rate
Latvia,2.0,2020-04-06,Infection Rate
Latvia,2.0,2020-04-03,Infection Rate
Latvia,1.0,2020-01-31,Infection Rate
Latvia,1.0,2020-02-23,Infection Rate
Latvia,1.0,2020-01-24,Infection Rate
Latvia,1.0,2020-02-20,Infection Rate
Latvia,2.0,2020-04-07,Infection Rate
Latvia,2.0,2020-04-13,Infection Rate
Latvia,1.0,2020-01-27,Infection Rate
Latvia,1.0,2020-03-10,Infection Rate
Latvia,1.0,2020-01-26,Infection Rate
Latvia,1.0,2020-02-06,Infection Rate
Latvia,2.0,2020-03-29,Infection Rate
Latvia,1.0,2020-03-17,Infection Rate
Latvia,1.0,2020-03-09,Infection Rate
Latvia,2.0,2020-03-24,Infection Rate
Latvia,2.0,2020-03-22,Infection Rate
Latvia,1.0,2020-02-29,Infection Rate
Latvia,1.0,2020-01-22,Infection Rate
Latvia,1.0,2020-03-08,Infection Rate
Latvia,2.0,2020-04-10,Infection Rate
Latvia,2.0,2020-04-04,Infection Rate
Latvia,1.0,2020-03-11,Infection Rate
Latvia,1.0,2020-02-26,Infection Rate
Latvia,2.0,2020-04-09,Infection Rate
Latvia,1.0,2020-01-23,Infection Rate
Latvia,1.0,2020-02-13,Infection Rate
Latvia,1.0,2020-03-14,Infection Rate
Latvia,1.0,2020-02-05,Infection Rate
Latvia,1.0,2020-02-22,Infection Rate
Latvia,1.0,2020-02-21,Infection Rate
Latvia,1.0,2020-02-03,Infection Rate
Latvia,2.0,2020-03-28,Infection Rate
Latvia,1.0,2020-02-28,Infection Rate
Latvia,1.0,2020-02-18,Infection Rate
Latvia,2.0,2020-03-30,Infection Rate
Latvia,1.0,2020-03-06,Infection Rate
Latvia,1.0,2020-02-07,Infection Rate
Latvia,1.0,2020-03-13,Infection Rate
Latvia,1.0,2020-01-29,Infection Rate
Latvia,2.0,2020-03-21,Infection Rate
Latvia,2.0,2020-03-26,Infection Rate
Latvia,2.0,2020-03-19,Infection Rate
Latvia,1.0,2020-02-14,Infection Rate
Latvia,1.0,2020-02-25,Infection Rate
Lebanon,2.0,2020-03-25,Infection Rate
Lebanon,1.0,2020-01-22,Infection Rate
Lebanon,1.0,2020-03-04,Infection Rate
Lebanon,2.0,2020-04-10,Infection Rate
Lebanon,1.0,2020-03-20,Infection Rate
Lebanon,1.0,2020-02-26,Infection Rate
Lebanon,1.0,2020-01-31,Infection Rate
Lebanon,1.0,2020-03-06,Infection Rate
Lebanon,2.0,2020-04-07,Infection Rate
Lebanon,1.0,2020-02-08,Infection Rate
Lebanon,1.0,2020-03-07,Infection Rate
Lebanon,2.0,2020-04-09,Infection Rate
Lebanon,1.0,2020-02-28,Infection Rate
Lebanon,1.0,2020-02-07,Infection Rate
Lebanon,2.0,2020-04-03,Infection Rate
Lebanon,1.0,2020-02-24,Infection Rate
Lebanon,2.0,2020-03-28,Infection Rate
Lebanon,1.0,2020-01-23,Infection Rate
Lebanon,2.0,2020-03-27,Infection Rate
Lebanon,2.0,2020-04-15,Infection Rate
Lebanon,1.0,2020-01-26,Infection Rate
